343

Ar146	1.1696	0.901188	-0.342242
Ar147	1.562	0.837662	-0.336091
Ar148	-1.68861	-1.02793	-0.00910285
Ar149	-1.33944	-1.003	0.00557389
Ar150	-0.96542	-0.956196	-0.0106629
Ar151	-0.549221	-1.0145	0.00611809
Ar152	-0.179256	-0.963239	0.00890623
Ar153	0.166274	-0.956838	-0.0344279
Ar154	0.596981	-1.0042	-0.0298859
Ar155	-1.50212	-0.648195	0.00537056
Ar156	-1.14548	-0.640419	-0.00647464
Ar157	-0.74926	-0.656957	0.0196373
Ar158	-0.377112	-0.673566	0.0398481
Ar159	-0.0112957	-0.638023	0.0147191
Ar160	0.358057	-0.670248	-0.023099
Ar161	0.760505	-0.68073	-0.0202915
Ar162	-1.31657	-0.304368	-0.0274568
Ar163	-0.945781	-0.344548	-0.00792995
Ar164	-0.577505	-0.3256	0.0153442
Ar165	-0.210305	-0.312818	-0.007607
Ar166	0.176597	-0.33302	0.00974065
Ar167	0.587493	-0.334353	-0.0241229
Ar168	0.963762	-0.354941	0.0237972
Ar169	-1.10657	-0.0174168	-0.0127742
Ar170	-0.739075	0.0250882	0.0165653
Ar171	-0.384593	0.0204352	0.0170174
Ar172	0.0140288	0.00137472	-0.019618
Ar173	0.419474	0.0130208	0.00685594
Ar174	0.770255	0.023714	-0.00255317
Ar175	1.1261	0.0435633	-0.0237363
Ar176	-0.970481	0.367623	0.0168253
Ar177	-0.586648	0.365898	-0.0334056
Ar178	-0.181721	0.328112	-0.0305363
Ar179	0.179663	0.31829	-0.0229807
Ar180	0.538036	0.360533	-0.0105807
Ar181	0.944682	0.340809	-0.0249064
Ar182	1.30823	0.365639	0.0359848
Ar183	-0.746267	0.693157	0.0251212
Ar184	-0.365178	0.664518	-0.0164308
Ar185	-0.00121074	0.645476	0.00283533
Ar186	0.349363	0.678342	0.00265276
Ar187	0.757831	0.643754	-0.0132828
Ar188	1.12485	0.664985	0.00178924
Ar189	1.49906	0.687959	0.00181452
Ar190	-0.585157	1.00982	0.0237823
Ar191	-0.181137	1.00156	-0.0102707
Ar192	0.212367	1.02955	-0.0189601
Ar193	0.568147	1.01163	-0.00634864
Ar194	0.943518	0.960067	0.0222567
Ar195	1.31543	0.991236	-0.00977252
Ar196	1.74236	0.98982	-0.0142054
Ar197	-1.54137	-0.858932	0.281776
Ar198	-1.14808	-0.904109	0.30078
Ar199	-0.721753	-0.907112	0.319992
Ar200	-0.33923	-0.890631	0.319875
Ar201	0.0309298	-0.937749	0.316788
Ar202	0.401747	-0.859087	0.27858
Ar203	0.749792	-0.899325	0.301861
Ar204	-1.29935	-0.538746	0.289117
Ar205	-0.942809	-0.538484	0.302437
Ar206	-0.58689	-0.528791	0.311045
Ar207	-0.207823	-0.528148	0.327707
Ar208	0.171041	-0.590427	0.312491
Ar209	0.552554	-0.536191	0.290807
Ar210	0.905577	-0.578441	0.290587
Ar211	-1.12577	-0.216316	0.282362
Ar212	-0.766316	-0.194862	0.291861
Ar213	-0.363906	-0.208252	0.316323
Ar214	0.0037089	-0.240993	0.300717
Ar215	0.403625	-0.2175	0.283761
Ar216	0.772798	-0.226598	0.337617
Ar217	1.1276	-0.199795	0.320334
Ar218	-0.978603	0.135302	0.294068
Ar219	-0.593995	0.13004	0.323349
Ar220	-0.161917	0.0826584	0.286819
Ar221	0.196846	0.0890297	0.283375
Ar222	0.567278	0.129977	0.324277
Ar223	0.969624	0.118702	0.30292
Ar224	1.34745	0.150588	0.326694
Ar225	-0.738013	0.450516	0.286242
Ar226	-0.380295	0.443786	0.316392
Ar227	-0.0276715	0.411694	0.285398
Ar228	0.356484	0.424847	0.294565
Ar229	0.738255	0.424972	0.308466
Ar230	1.12252	0.465076	0.323402
Ar231	1.53136	0.467349	0.317184
Ar232	-0.548146	0.763272	0.313546
Ar233	-0.19562	0.794541	0.327264
Ar234	0.181665	0.79172	0.358452
Ar235	0.574486	0.745643	0.291621
Ar236	0.927941	0.754209	0.294497
Ar237	1.31798	0.776514	0.301075
Ar238	1.67944	0.801552	0.330248
Ar239	-0.385124	1.08684	0.347135
Ar240	-0.0256047	1.10955	0.296528
Ar241	0.381285	1.08816	0.294025
Ar242	0.782165	1.11728	0.286906
Ar243	1.1501	1.10289	0.329318
Ar244	1.5017	1.11025	0.288208
Ar245	1.87109	1.10454	0.3234
Ar246	-1.39016	-0.747881	0.596349
Ar247	-0.972683	-0.769396	0.644975
Ar248	-0.595493	-0.815122	0.648788
Ar249	-0.209317	-0.761821	0.608341
Ar250	0.201415	-0.743278	0.635826
Ar251	0.582641	-0.758541	0.628632
Ar252	0.953419	-0.764223	0.60503
Ar253	-1.16282	-0.457764	0.600987
Ar254	-0.776671	-0.463649	0.605298
Ar255	-0.424024	-0.448366	0.643116
Ar256	-0.0307583	-0.408025	0.627771
Ar257	0.364845	-0.433256	0.598323
Ar258	0.751034	-0.451154	0.618864
Ar259	1.12004	-0.457114	0.567435
Ar260	-0.936008	-0.142639	0.597599
Ar261	-0.575643	-0.0979782	0.625138
Ar262	-0.212244	-0.109427	0.643319
Ar263	0.199667	-0.106044	0.627354
Ar264	0.548177	-0.0997955	0.601853
Ar265	0.947183	-0.122815	0.629853
Ar266	1.31558	-0.101874	0.643595
Ar267	-0.732312	0.236209	0.621635
Ar268	-0.365654	0.210219	0.617683
Ar269	-0.00381826	0.194742	0.611581
Ar270	0.366457	0.225655	0.616963
Ar271	0.730891	0.209025	0.653883
Ar272	1.08746	0.20794	0.626736
Ar273	1.53103	0.235662	0.601614
Ar274	-0.551985	0.534281	0.652577
Ar275	-0.188747	0.579075	0.597802
Ar276	0.187241	0.524286	0.623213
Ar277	0.562137	0.569596	0.629326
Ar278	0.910321	0.571567	0.599106
Ar279	1.28759	0.526067	0.614254
Ar280	1.72616	0.536502	0.616948
Ar281	-0.378034	0.89416	0.668757
Ar282	0.00526385	0.898681	0.656295
Ar283	0.386666	0.883334	0.641548
Ar284	0.750362	0.917453	0.607237
Ar285	1.16219	0.871721	0.611868
Ar286	1.54445	0.845147	0.655108
Ar287	1.91694	0.865615	0.64044
Ar288	-0.229814	1.21538	0.645696
Ar289	0.180195	1.18368	0.576709
Ar290	0.530182	1.21922	0.600708
Ar291	0.966407	1.23232	0.608284
Ar292	1.33111	1.18341	0.639763
Ar293	1.69264	1.17938	0.619618
Ar294	2.11824	1.16444	0.598411
Ar295	-1.1502	-0.680565	0.930622
Ar296	-0.736803	-0.638562	0.958074
Ar297	-0.368699	-0.693023	0.913681
Ar298	-0.0142536	-0.649834	0.890346
Ar299	0.39769	-0.624386	0.940945
Ar300	0.772133	-0.675162	0.929195
Ar301	1.15308	-0.65422	0.899357
Ar302	-0.966777	-0.345443	0.921264
Ar303	-0.556264	-0.339478	0.957506
Ar304	-0.20694	-0.353148	0.929281
Ar305	0.173973	-0.336394	0.954865
Ar306	0.564737	-0.313134	0.982582
Ar307	0.912403	-0.330259	0.914254
Ar308	1.31746	-0.346968	0.917367
Ar309	-0.737731	-0.03761	0.929549
Ar310	-0.356348	-0.0192684	0.956505
Ar311	0.00832282	-0.010846	0.914735
Ar312	0.36509	-0.0304294	0.968652
Ar313	0.798975	0.0255926	0.957059
Ar314	1.14129	-0.0173721	0.926358
Ar315	1.50506	0.0148304	0.935287
Ar316	-0.594301	0.292708	0.952548
Ar317	-0.216053	0.351923	0.899527
Ar318	0.208508	0.306671	0.93939
Ar319	0.557733	0.295441	0.948596
Ar320	0.958622	0.356313	0.923131
Ar321	1.30758	0.314224	0.899269
Ar322	1.6783	0.320188	0.903588
Ar323	-0.397949	0.681917	0.941667
Ar324	0.00463278	0.677543	0.96329
Ar325	0.352559	0.654736	0.91708
Ar326	0.771748	0.64154	0.912798
Ar327	1.1978	0.67186	0.930471
Ar328	1.55242	0.637212	0.955945
Ar329	1.93353	0.626332	0.939156
Ar330	-0.1711	1.0051	0.952852
Ar331	0.175304	0.992467	0.954959
Ar332	0.549011	0.963383	0.95912
Ar333	0.940123	0.946257	0.951526
Ar334	1.31777	0.986246	0.933931
Ar335	1.70523	0.991868	0.9489
Ar336	2.07472	0.973485	0.968362
Ar337	-0.0285952	1.35257	0.96089
Ar338	0.353234	1.27303	0.914252
Ar339	0.747626	1.32141	0.968971
Ar340	1.13722	1.32854	0.957091
Ar341	1.49716	1.2872	0.940056
Ar342	1.89537	1.28994	0.901012
Ar343	2.23981	1.30581	0.945844
343

Ar1	-2.32313	-1.27354	-0.911186
Ar2	-1.92497	-1.3063	-0.954977
Ar3	-1.53162	-1.3547	-0.90184
Ar4	-1.12528	-1.31812	-0.909049
Ar5	-0.738992	-1.33174	-0.954142
Ar6	-0.350076	-1.36178	-0.963459
Ar7	0.0362373	-1.34751	-0.909541
Ar8	-2.11448	-0.989299	-0.951591
Ar9	-1.7191	-1.02327	-0.949916
Ar10	-1.33434	-0.980285	-0.946278
Ar11	-0.941638	-0.964699	-0.930793
Ar12	-0.546774	-1.03246	-0.956728
Ar13	-0.173449	-0.97618	-0.902638
Ar14	0.219695	-1.01684	-0.918711
Ar15	-1.91844	-0.680479	-0.892945
Ar16	-1.54764	-0.695513	-0.902992
Ar17	-1.17606	-0.645851	-0.953898
Ar18	-0.754402	-0.667035	-0.915522
Ar19	-0.386588	-0.653581	-0.901216
Ar20	-0.0075404	-0.668366	-0.97057
Ar21	0.356839	-0.688856	-0.935146
Ar22	-1.74619	-0.344468	-0.909869
Ar23	-1.28711	-0.301381	-0.908033
Ar24	-0.938373	-0.333851	-0.946762
Ar25	-0.584343	-0.353267	-0.930399
Ar26	-0.212374	-0.298602	-0.936542
Ar27	0.187386	-0.307185	-0.906315
Ar28	0.539774	-0.300094	-0.962104
Ar29	-1.54912	-0.0332229	-0.907441
Ar30	-1.16518	0.0383433	-0.951013
Ar31	-0.772087	-0.0227596	-0.890628
Ar32	-0.416887	0.0153106	-0.949259
Ar33	0.013947	-0.00467011	-0.912697
Ar34	0.409463	-0.00215146	-0.898988
Ar35	0.762169	0.0201739	-0.967944
Ar36	-1.31482	0.362273	-0.931502
Ar37	-0.919562	0.313335	-0.895167
Ar38	-0.549776	0.339277	-0.93343
Ar39	-0.188267	0.332618	-0.908932
Ar40	0.224052	0.301858	-0.906627
Ar41	0.585974	0.3426	-0.961401
Ar42	0.977267	0.303257	-0.947588
Ar43	-1.11489	0.693895	-0.961761
Ar44	-0.729219	0.635857	-0.954162
Ar45	-0.341268	0.68652	-0.910158
Ar46	0.0167853	0.629614	-0.969341
Ar47	0.409786	0.655649	-0.961889
Ar48	0.799013	0.666902	-0.943953
Ar49	1.15795	0.718016	-0.935056
Ar50	-2.10092	-1.23724	-0.624451
Ar51	-1.69681	-1.19088	-0.603328
Ar52	-1.34067	-1.18459	-0.644487
Ar53	-0.970873	-1.25101	-0.573415
Ar54	-0.588531	-1.22108	-0.632472
Ar55	-0.215274	-1.21975	-0.629266
Ar56	0.198438	-1.20669	-0.624836
Ar57	-1.85576	-0.884987	-0.611657
Ar58	-1.49666	-0.863674	-0.61124
Ar59	-1.12447	-0.906541	-0.602195
Ar60	-0.742909	-0.897964	-0.637079
Ar61	-0.375468	-0.864047	-0.616608
Ar62	0.0132208	-0.894815	-0.615248
Ar63	0.404114	-0.885571	-0.632399
Ar64	-1.72261	-0.551277	-0.624529
Ar65	-1.31371	-0.534423	-0.634002
Ar66	-0.93802	-0.542839	-0.604068
Ar67	-0.578944	-0.555859	-0.603038
Ar68	-0.161174	-0.546248	-0.653282
Ar69	0.179652	-0.512402	-0.628499
Ar70	0.58093	-0.514967	-0.584389
Ar71	-1.54772	-0.234676	-0.62243
Ar72	-1.11563	-0.202976	-0.604847
Ar73	-0.74144	-0.202264	-0.57427
Ar74	-0.381814	-0.270261	-0.60629
Ar75	-0.0148898	-0.17483	-0.603995
Ar76	0.374754	-0.203858	-0.60943
Ar77	0.792564	-0.246868	-0.665977
Ar78	-1.34195	0.108531	-0.646945
Ar79	-0.965172	0.123969	-0.600533
Ar80	-0.561863	0.114016	-0.611528
Ar81	-0.18421	0.13434	-0.618358
Ar82	0.209935	0.124999	-0.601742
Ar83	0.598424	0.137344	-0.642639
Ar84	0.941398	0.0831396	-0.628119
Ar85	-1.16221	0.447038	-0.629128
Ar86	-0.739399	0.443521	-0.614189
Ar87	-0.387456	0.45122	-0.628583
Ar88	0.00408671	0.463369	-0.639942
Ar89	0.413955	0.438812	-0.625075
Ar90	0.78572	0.455406	-0.591363
Ar91	1.17557	0.414372	-0.604398
Ar92	-0.962128	0.739691	-0.638253
Ar93	-0.543123	0.783814	-0.6307
Ar94	-0.183677	0.789647	-0.595878
Ar95	0.167216	0.779656	-0.639127
Ar96	0.583137	0.755198	-0.638186
Ar97	0.943426	0.780906	-0.614269
Ar98	1.34006	0.779917	-0.631595
Ar99	-1.87523	-1.09554	-0.293639
Ar100	-1.48526	-1.0663	-0.321795
Ar101	-1.13234	-1.13284	-0.275492
Ar102	-0.746115	-1.12582	-0.297088
Ar103	-0.361134	-1.11527	-0.317091
Ar104	0.00774299	-1.11559	-0.32193
Ar105	0.360377	-1.06755	-0.322899
Ar106	-1.74793	-0.739	-0.291018
Ar107	-1.32009	-0.752203	-0.289384
Ar108	-0.964701	-0.777977	-0.316392
Ar109	-0.569147	-0.801934	-0.310636
Ar110	-0.205335	-0.779431	-0.305399
Ar111	0.158888	-0.730431	-0.344779
Ar112	0.611338	-0.762783	-0.328773
Ar113	-1.5481	-0.452451	-0.337232
Ar114	-1.1438	-0.421328	-0.31651
Ar115	-0.779807	-0.487793	-0.285764
Ar116	-0.389614	-0.441021	-0.290766
Ar117	-0.0190254	-0.430024	-0.306002
Ar118	0.401106	-0.459577	-0.294765
Ar119	0.799279	-0.423114	-0.314505
Ar120	-1.36982	-0.126695	-0.342887
Ar121	-0.964861	-0.0833277	-0.304973
Ar122	-0.579074	-0.10338	-0.274359
Ar123	-0.196469	-0.102693	-0.306059
Ar124	0.181739	-0.125883	-0.299431
Ar125	0.592675	-0.100461	-0.330896
Ar126	0.97316	-0.128111	-0.288633
Ar127	-1.1859	0.221772	-0.303906
Ar128	-0.747566	0.215915	-0.318966
Ar129	-0.356956	0.244204	-0.320004
Ar130	0.0312478	0.22901	-0.33412
Ar131	0.404534	0.232586	-0.320549
Ar132	0.795218	0.196348	-0.321646
Ar133	1.16864	0.189291	-0.339881
Ar134	-0.947834	0.516081	-0.33764
Ar135	-0.555247	0.574553	-0.32779
Ar136	-0.164083	0.537595	-0.335882
Ar137	0.178006	0.565057	-0.316972
Ar138	0.551512	0.578357	-0.297082
Ar139	0.967733	0.564465	-0.318323
Ar140	1.32023	0.567698	-0.289911
Ar141	-0.796241	0.836746	-0.293385
Ar142	-0.362164	0.869085	-0.301093
Ar143	-0.0017334	0.876468	-0.283501
Ar144	0.360287	0.877836	-0.313616
Ar145	0.78526	0.890989	-0.288489
Ar146	1.16991	0.901703	-0.342368
Ar147	1.56278	0.83702	-0.336393
Ar148	-1.68827	-1.02849	-0.00913163
Ar149	-1.33914	-1.00311	0.0055016
Ar150	-0.965281	-0.955404	-0.0107244
Ar151	-0.548897	-1.01475	0.00615063
Ar152	-0.179245	-0.963345	0.0086338
Ar153	0.166341	-0.956394	-0.0350119
Ar154	0.597139	-1.00444	-0.0305241
Ar155	-1.50244	-0.647727	0.00485065
Ar156	-1.14432	-0.640678	-0.00691286
Ar157	-0.749165	-0.658165	0.0202295
Ar158	-0.377464	-0.673139	0.0399986
Ar159	-0.0121086	-0.63772	0.0144847
Ar160	0.358094	-0.670493	-0.023018
Ar161	0.760332	-0.680814	-0.0205887
Ar162	-1.3173	-0.30421	-0.0270603
Ar163	-0.94516	-0.344121	-0.00912012
Ar164	-0.577311	-0.3251	0.0150638
Ar165	-0.210352	-0.312493	-0.00674338
Ar166	0.176806	-0.332965	0.00964114
Ar167	0.587981	-0.334196	-0.0241276
Ar168	0.963858	-0.35495	0.0239021
Ar169	-1.10613	-0.0168817	-0.0123232
Ar170	-0.739329	0.0257968	0.0163562
Ar171	-0.384612	0.02085	0.0168363
Ar172	0.0137986	0.000924661	-0.0199355
Ar173	0.420192	0.0132114	0.00581782
Ar174	0.770145	0.0239274	-0.00218161
Ar175	1.12629	0.0441671	-0.0234717
Ar176	-0.970888	0.368251	0.0163964
Ar177	-0.58648	0.366189	-0.0342101
Ar178	-0.182103	0.328014	-0.0308854
Ar179	0.180268	0.318638	-0.0231886
Ar180	0.537789	0.360718	-0.01066
Ar181	0.944334	0.339974	-0.0249561
Ar182	1.30814	0.365965	0.0364387
Ar183	-0.746476	0.693583	0.0247418
Ar184	-0.364744	0.664294	-0.0161017
Ar185	-0.00185244	0.645516	0.00332115
Ar186	0.349466	0.678421	0.0038062
Ar187	0.757066	0.644087	-0.0133254
Ar188	1.12496	0.666213	0.00232043
Ar189	1.49955	0.687431	0.00152008
Ar190	-0.585036	1.01033	0.0241066
Ar191	-0.181348	1.00188	-0.0096077
Ar192	0.211792	1.03048	-0.018799
Ar193	0.568646	1.0117	-0.00644875
Ar194	0.944261	0.959946	0.0232012
Ar195	1.31452	0.992167	-0.0101803
Ar196	1.74271	0.989766	-0.0143802
Ar197	-1.54167	-0.8587	0.281741
Ar198	-1.14815	-0.904147	0.300862
Ar199	-0.721252	-0.907318	0.319945
Ar200	-0.33928	-0.891136	0.319566
Ar201	0.0316593	-0.938606	0.317134
Ar202	0.401855	-0.859134	0.278037
Ar203	0.749786	-0.899698	0.301823
Ar204	-1.29988	-0.538712	0.288992
Ar205	-0.942068	-0.539303	0.302975
Ar206	-0.586684	-0.52866	0.31179
Ar207	-0.208194	-0.528235	0.328013
Ar208	0.170709	-0.590477	0.312822
Ar209	0.552221	-0.535983	0.290394
Ar210	0.904979	-0.578899	0.290655
Ar211	-1.12605	-0.215711	0.282436
Ar212	-0.765955	-0.194592	0.291983
Ar213	-0.36468	-0.208274	0.316681
Ar214	0.00441686	-0.241144	0.300831
Ar215	0.403815	-0.217774	0.283654
Ar216	0.772407	-0.226546	0.337636
Ar217	1.128	-0.199458	0.320341
Ar218	-0.978917	0.135512	0.294137
Ar219	-0.593508	0.129938	0.32309
Ar220	-0.161328	0.0829033	0.28694
Ar221	0.196456	0.0888757	0.283754
Ar222	0.567832	0.129987	0.323713
Ar223	0.9695	0.119332	0.302765
Ar224	1.34704	0.150986	0.326754
Ar225	-0.737792	0.450617	0.286762
Ar226	-0.380543	0.443512	0.316124
Ar227	-0.0274529	0.411403	0.285353
Ar228	0.355627	0.425193	0.294443
Ar229	0.738208	0.424323	0.308355
Ar230	1.12233	0.464671	0.323376
Ar231	1.53134	0.468197	0.317146
Ar232	-0.547479	0.763371	0.314256
Ar233	-0.195118	0.794537	0.326952
Ar234	0.181452	0.791776	0.358999
Ar235	0.573688	0.745811	0.291277
Ar236	0.927843	0.754941	0.294315
Ar237	1.317	0.776687	0.301758
Ar238	1.67934	0.801893	0.330419
Ar239	-0.385987	1.08699	0.347248
Ar240	-0.0256298	1.10978	0.296237
Ar241	0.381556	1.08776	0.293648
Ar242	0.782166	1.11757	0.286913
Ar243	1.15026	1.10263	0.32885
Ar244	1.50142	1.11062	0.287978
Ar245	1.87075	1.10465	0.32354
Ar246	-1.39111	-0.747554	0.595838
Ar247	-0.972602	-0.769733	0.644455
Ar248	-0.595935	-0.815715	0.64919
Ar249	-0.209	-0.761301	0.608538
Ar250	0.201636	-0.743327	0.635664
Ar251	0.582386	-0.758635	0.628359
Ar252	0.953193	-0.76486	0.604781
Ar253	-1.16284	-0.457707	0.601005
Ar254	-0.777038	-0.464059	0.605319
Ar255	-0.4245	-0.4485	0.642584
Ar256	-0.0308933	-0.407478	0.627159
Ar257	0.3648	-0.432586	0.597983
Ar258	0.750563	-0.450823	0.61875
Ar259	1.12005	-0.456702	0.566679
Ar260	-0.936026	-0.143027	0.597267
Ar261	-0.575122	-0.0982859	0.624531
Ar262	-0.212449	-0.110106	0.643007
Ar263	0.199545	-0.10637	0.62688
Ar264	0.54821	-0.100722	0.602176
Ar265	0.94662	-0.122984	0.629779
Ar266	1.31565	-0.101768	0.643142
Ar267	-0.732588	0.236281	0.621998
Ar268	-0.366165	0.210219	0.616842
Ar269	-0.00341996	0.194869	0.611065
Ar270	0.365713	0.226014	0.617191
Ar271	0.731015	0.209442	0.653959
Ar272	1.0867	0.207865	0.626238
Ar273	1.53087	0.23554	0.601446
Ar274	-0.551382	0.53439	0.652819
Ar275	-0.188327	0.579245	0.598187
Ar276	0.186492	0.523897	0.622694
Ar277	0.562113	0.569001	0.629035
Ar278	0.910091	0.571682	0.599011
Ar279	1.28737	0.526246	0.61319
Ar280	1.72658	0.536643	0.61686
Ar281	-0.378373	0.893707	0.669238
Ar282	0.00497575	0.898228	0.656384
Ar283	0.386229	0.884356	0.641234
Ar284	0.750479	0.918155	0.606987
Ar285	1.16205	0.870883	0.611778
Ar286	1.54423	0.844637	0.65593
Ar287	1.91693	0.86633	0.639257
Ar288	-0.22974	1.21632	0.646493
Ar289	0.17956	1.1837	0.576301
Ar290	0.530387	1.21941	0.600449
Ar291	0.966132	1.23277	0.608689
Ar292	1.33154	1.18346	0.639659
Ar293	1.69228	1.17879	0.619801
Ar294	2.11863	1.16359	0.598204
Ar295	-1.15075	-0.68069	0.931165
Ar296	-0.736625	-0.638433	0.958343
Ar297	-0.368909	-0.693711	0.913791
Ar298	-0.0142194	-0.649869	0.890224
Ar299	0.397849	-0.623877	0.940928
Ar300	0.772507	-0.6753	0.929255
Ar301	1.1526	-0.655032	0.898653
Ar302	-0.966947	-0.34578	0.92083
Ar303	-0.556513	-0.339459	0.958174
Ar304	-0.206841	-0.353183	0.929682
Ar305	0.173355	-0.33728	0.955013
Ar306	0.564906	-0.313074	0.983245
Ar307	0.912211	-0.330542	0.914099
Ar308	1.31759	-0.346182	0.917044
Ar309	-0.737812	-0.0382266	0.929867
Ar310	-0.356208	-0.0192745	0.957159
Ar311	0.00784133	-0.0107577	0.914835
Ar312	0.365404	-0.0298902	0.969151
Ar313	0.798642	0.0258597	0.957647
Ar314	1.14187	-0.017509	0.926991
Ar315	1.50458	0.0147551	0.935369
Ar316	-0.5944	0.29219	0.952941
Ar317	-0.216029	0.352624	0.899376
Ar318	0.208044	0.306292	0.939341
Ar319	0.55789	0.295127	0.948959
Ar320	0.958566	0.356605	0.92308
Ar321	1.30775	0.313351	0.899407
Ar322	1.67835	0.319993	0.903558
Ar323	-0.398002	0.682122	0.942172
Ar324	0.00388396	0.677383	0.963701
Ar325	0.352836	0.654367	0.917793
Ar326	0.771284	0.641537	0.912702
Ar327	1.19788	0.671936	0.930683
Ar328	1.55316	0.637343	0.956303
Ar329	1.9338	0.624477	0.940391
Ar330	-0.171467	1.00551	0.953614
Ar331	0.175332	0.99201	0.955606
Ar332	0.549037	0.962888	0.95958
Ar333	0.940127	0.945997	0.951617
Ar334	1.31753	0.985783	0.934294
Ar335	1.70493	0.991481	0.949247
Ar336	2.07485	0.973602	0.969256
Ar337	-0.0290408	1.35307	0.96126
Ar338	0.353177	1.27319	0.913843
Ar339	0.747367	1.32118	0.969455
Ar340	1.13668	1.32859	0.95744
Ar341	1.49758	1.28732	0.940345
Ar342	1.89454	1.28961	0.900273
Ar343	2.23971	1.30561	0.946148
343

Ar1	-2.32429	-1.27317	-0.910986
Ar2	-1.92563	-1.30661	-0.955289
Ar3	-1.53187	-1.3553	-0.901354
Ar4	-1.12502	-1.31791	-0.908599
Ar5	-0.738993	-1.33223	-0.954497
Ar6	-0.349457	-1.36242	-0.963894
Ar7	0.0366211	-1.348	-0.909259
Ar8	-2.11454	-0.988835	-0.95184
Ar9	-1.71895	-1.02336	-0.950051
Ar10	-1.33404	-0.980818	-0.946475
Ar11	-0.941832	-0.964717	-0.930677
Ar12	-0.546075	-1.03263	-0.956955
Ar13	-0.173517	-0.976601	-0.902135
Ar14	0.219649	-1.01757	-0.919219
Ar15	-1.91888	-0.681042	-0.892515
Ar16	-1.54856	-0.69532	-0.902854
Ar17	-1.17613	-0.645833	-0.954222
Ar18	-0.754648	-0.667037	-0.915943
Ar19	-0.38677	-0.653671	-0.901255
Ar20	-0.0074053	-0.668019	-0.971135
Ar21	0.356609	-0.688539	-0.935194
Ar22	-1.74689	-0.344513	-0.910379
Ar23	-1.28673	-0.300603	-0.907599
Ar24	-0.939038	-0.334359	-0.946749
Ar25	-0.583685	-0.35328	-0.930058
Ar26	-0.212703	-0.29819	-0.936538
Ar27	0.186866	-0.307148	-0.906328
Ar28	0.539925	-0.300394	-0.962594
Ar29	-1.54966	-0.0335696	-0.90751
Ar30	-1.16512	0.0385159	-0.951414
Ar31	-0.772362	-0.0225977	-0.889715
Ar32	-0.417065	0.0151255	-0.949264
Ar33	0.0139268	-0.00402756	-0.912471
Ar34	0.409961	-0.00244243	-0.898521
Ar35	0.762037	0.0200671	-0.968494
Ar36	-1.31477	0.363093	-0.93184
Ar37	-0.919114	0.313245	-0.894527
Ar38	-0.549646	0.339425	-0.933383
Ar39	-0.188159	0.332551	-0.909756
Ar40	0.223446	0.302861	-0.906641
Ar41	0.586979	0.342873	-0.96181
Ar42	0.977874	0.303354	-0.947548
Ar43	-1.11441	0.694276	-0.962437
Ar44	-0.728805	0.635723	-0.954303
Ar45	-0.340573	0.686833	-0.910135
Ar46	0.0174172	0.629096	-0.969964
Ar47	0.410106	0.655632	-0.962193
Ar48	0.799504	0.666757	-0.944084
Ar49	1.15826	0.718961	-0.935074
Ar50	-2.10067	-1.23755	-0.624298
Ar51	-1.69672	-1.19174	-0.603239
Ar52	-1.33999	-1.18487	-0.644904
Ar53	-0.971072	-1.25167	-0.572881
Ar54	-0.588773	-1.22118	-0.632589
Ar55	-0.21547	-1.21981	-0.629653
Ar56	0.198636	-1.20712	-0.624305
Ar57	-1.85571	-0.884498	-0.611551
Ar58	-1.49612	-0.862384	-0.610799
Ar59	-1.12454	-0.907051	-0.602743
Ar60	-0.743286	-0.89931	-0.636694
Ar61	-0.374606	-0.864556	-0.616936
Ar62	0.0131129	-0.89475	-0.615367
Ar63	0.404731	-0.885276	-0.631917
Ar64	-1.72298	-0.552357	-0.623998
Ar65	-1.31345	-0.5344	-0.633611
Ar66	-0.938727	-0.542534	-0.604164
Ar67	-0.578286	-0.554968	-0.602069
Ar68	-0.160665	-0.546481	-0.653172
Ar69	0.179946	-0.512177	-0.628234
Ar70	0.580603	-0.514715	-0.584903
Ar71	-1.54765	-0.23467	-0.62218
Ar72	-1.11571	-0.203477	-0.605305
Ar73	-0.741281	-0.202571	-0.57356
Ar74	-0.382086	-0.270392	-0.606091
Ar75	-0.0148893	-0.174693	-0.603834
Ar76	0.374961	-0.203394	-0.608625
Ar77	0.79318	-0.2467	-0.666858
Ar78	-1.34205	0.108473	-0.64678
Ar79	-0.965209	0.125025	-0.600608
Ar80	-0.561036	0.11388	-0.612155
Ar81	-0.184336	0.134336	-0.617738
Ar82	0.210441	0.124584	-0.601554
Ar83	0.598356	0.13753	-0.642725
Ar84	0.942116	0.0826776	-0.628425
Ar85	-1.16247	0.446777	-0.629001
Ar86	-0.739199	0.443596	-0.61447
Ar87	-0.387253	0.451489	-0.628092
Ar88	0.00474576	0.463706	-0.639833
Ar89	0.414203	0.439396	-0.625013
Ar90	0.786249	0.455184	-0.591045
Ar91	1.17591	0.414511	-0.604775
Ar92	-0.96178	0.739493	-0.638466
Ar93	-0.543387	0.784204	-0.630642
Ar94	-0.183309	0.789875	-0.595591
Ar95	0.167355	0.77978	-0.639362
Ar96	0.582835	0.755164	-0.638275
Ar97	0.943878	0.781209	-0.614042
Ar98	1.34024	0.77989	-0.631824
Ar99	-1.87496	-1.09555	-0.293831
Ar100	-1.48492	-1.06575	-0.321532
Ar101	-1.13229	-1.13334	-0.275028
Ar102	-0.745945	-1.12608	-0.296931
